Customer ID,Age,Gender,Number of Dependents,Married,Zip Code
6047-YHPVI,56,Male,3,No,90039
6048-NJXHX,21,Male,0,Yes,92308
6048-QBXKL,68,Female,0,No,95653
6048-UWKAL,73,Female,0,Yes,95903
6050-FFXES,51,Female,0,Yes,92844
6050-IJRHS,47,Female,1,Yes,91709
6051-PTVNS,31,Female,1,Yes,93205
6060-DRTNL,66,Female,0,No,92583
6060-QBMGV,30,Male,0,Yes,91106
6061-GWWAV,44,Male,1,No,93726
6061-PQHMK,50,Female,0,No,90006
6064-PUPMC,59,Male,2,Yes,96118
6064-ZATLR,44,Female,0,No,93544
6067-NGCEU,50,Female,0,No,90290
6072-NUQCB,50,Male,2,Yes,92861
6075-QMNRR,33,Female,0,No,96109
6075-SLNIL,47,Male,0,No,92239
6077-BDPXA,56,Female,0,No,95340
6078-VESFR,78,Male,0,Yes,92084
6080-LNESI,63,Male,0,No,94547
6080-TCMYC,55,Male,3,Yes,91770
6082-GLJIX,50,Male,0,No,92250
6082-OQFBA,62,Male,0,Yes,92394
6086-ESGRL,53,Female,0,No,92821
6087-MVHJH,44,Female,0,No,95231
6087-YPWHO,56,Male,0,Yes,93653
6088-BXMRG,59,Female,1,Yes,92230
6092-QZVPP,27,Male,0,No,93704
6094-ZIVKX,45,Female,0,No,90302
6096-EGVTU,50,Female,1,Yes,95120
6097-EQISJ,41,Female,0,Yes,90058
6100-FJZDG,49,Male,0,Yes,94950
6100-QQHEB,42,Male,0,Yes,95121
6101-IMRMM,53,Male,0,No,90245
6103-BOCOU,37,Female,0,No,94117
6103-LIANB,49,Male,1,Yes,92683
6103-QCKFX,36,Female,3,Yes,96010
6108-OQZDQ,21,Female,0,Yes,93531
6110-OHIHY,33,Male,0,No,96013
6112-KTHFQ,50,Female,0,No,95551
6114-TCFID,47,Female,0,No,93449
6115-ZTBFQ,56,Female,0,Yes,94507
6116-RFVHN,20,Female,0,Yes,95747
6119-SPUDB,40,Male,0,No,95695
6120-RJKLU,69,Female,0,Yes,91024
6121-TNHBO,71,Female,0,No,95822
6121-VZNQB,35,Female,0,No,94924
6122-EFVKN,44,Male,0,No,92123
6122-LJADA,31,Male,1,Yes,95457
6124-ACRHJ,59,Female,0,No,94403
6127-ISGTU,34,Female,0,Yes,95633
6127-IYJOZ,71,Male,0,No,91604
6128-AQBMT,65,Male,0,Yes,94946
6128-CZOMY,43,Female,0,No,91901
6128-DAFVY,58,Female,0,No,95490
6131-FOYAS,48,Male,0,No,94580
6131-IUNXN,47,Female,2,Yes,92646
6131-JLWZM,27,Female,0,No,94131
6133-OZILE,45,Female,0,No,90403
6134-KWTBV,43,Male,0,No,91724
6135-OZQVA,46,Female,0,No,91350
6137-MFAJN,62,Female,0,No,90008
6137-NICCO,39,Female,2,Yes,92571
6139-ZZRBQ,79,Male,0,No,95746
6140-QNRQQ,42,Male,0,No,93103
6141-OOXUQ,43,Male,0,No,92411
6142-VSJQO,27,Female,3,Yes,92548
6143-JQKEA,34,Male,0,No,92301
6145-NNPNO,45,Female,0,No,95404
6147-CBCRA,34,Female,0,Yes,93285
6152-ONASV,49,Female,0,Yes,92285
6156-UZDLF,19,Female,0,No,94523
6158-DWPZT,53,Male,0,Yes,95224
6158-HDPXZ,31,Male,0,No,92128
6161-ERDGD,57,Male,3,Yes,93458
6161-UUUTA,77,Male,0,No,95206
6164-HAQTX,46,Male,0,No,95415
6164-HXUGH,40,Female,1,Yes,93653
6166-ILMNY,46,Female,0,No,94971
6166-YIPFO,33,Male,0,Yes,96024
6168-WFVVF,69,Female,0,No,92126
6168-YBYNP,19,Male,0,No,91321
6169-PGNCD,61,Female,0,No,96137
6169-PPETC,42,Male,1,Yes,94513
6171-ZTVYB,42,Male,0,Yes,92104
6172-FECYY,55,Male,0,Yes,94509
6173-GOLSU,79,Male,0,Yes,93022
6173-ITPWD,26,Male,0,Yes,92249
6174-NRBTZ,44,Male,0,No,92563
6175-IRFIT,32,Male,0,No,95914
6176-YJWAS,43,Male,0,Yes,95469
6177-PEVRA,58,Female,0,No,93212
6178-KFNHS,34,Female,0,No,95326
6179-GJPSO,67,Female,0,No,92027
6180-YBIQI,35,Male,0,No,90404
6181-AXXYF,54,Male,2,Yes,90660
6184-DYUOB,28,Female,0,Yes,95968
6185-TASNN,71,Male,0,No,91913
6188-UXBBR,47,Female,0,Yes,93720
6194-HBGQN,22,Male,0,No,93268
6195-MELTI,57,Male,0,No,94523
6196-HBOBZ,31,Male,0,Yes,91306
6198-PNNSZ,54,Female,0,Yes,95252
6198-RTPMF,46,Female,0,Yes,95962
6198-ZFIOJ,50,Female,0,No,95490
6199-IPCAO,62,Female,2,Yes,93561
6199-IWKGC,71,Female,0,Yes,93512
6202-DYYFX,64,Female,0,No,91792
6202-JVYEU,28,Male,0,No,91710
6203-HBZPA,57,Male,0,No,95436
6204-IEUXJ,30,Female,0,No,92886
6207-WIOLX,27,Female,0,Yes,90704
6210-KBBPI,67,Male,0,No,91790
6211-WHMYA,77,Female,0,No,91915
6211-WWLTF,46,Male,0,Yes,93644
6212-ATMLK,42,Female,0,No,91701
6214-EDAKZ,32,Female,1,Yes,95626
6215-NQCPY,53,Male,0,No,96097
6217-KDYWC,58,Male,0,No,90717
6217-TOWGS,29,Female,0,Yes,95113
6218-KNUBD,58,Male,0,No,95242
6221-AVQYL,37,Male,0,No,91203
6223-DHJGV,56,Female,0,No,90056
6227-FBDXH,50,Male,0,Yes,92332
6227-HWPWX,40,Female,0,No,92392
6229-LSCKB,69,Male,0,No,91436
6229-UOLQL,24,Male,2,Yes,92282
6230-BSUXY,71,Female,0,No,90723
6231-WFGFH,39,Male,2,Yes,94510
6233-HXJMX,42,Female,0,No,91901
6234-PFPXL,42,Male,0,Yes,95829
6234-RAAPL,60,Female,0,Yes,90038
6235-VDHOM,77,Female,0,No,92509
6240-EURKS,27,Female,0,No,95669
6242-FEGFD,43,Male,0,Yes,93266
6242-MBHPK,67,Female,0,Yes,95233
6242-SGYTS,19,Male,3,Yes,94603
6243-OZGFH,47,Female,0,No,92084
6244-BESBM,61,Male,1,Yes,95441
6248-BSHKG,42,Male,3,Yes,93960
6248-TKCQV,37,Female,0,Yes,95485
6250-CGGUN,41,Male,0,No,95627
6252-DFGTK,64,Female,0,Yes,93645
6253-GNHWH,63,Female,3,Yes,90272
6253-WRFHY,59,Male,1,Yes,94940
6257-DTAYD,27,Male,0,Yes,92028
6257-RJOHI,58,Male,0,No,92110
6258-NGCNG,54,Male,0,No,90220
6258-PVZWJ,38,Male,0,Yes,96106
6259-WJQLC,77,Male,0,No,94044
6260-ONULR,55,Male,0,No,95461
6260-XLACS,49,Male,0,No,93429
6261-LHRTG,27,Female,0,No,91786
6261-RCVNS,22,Female,0,No,94572
6265-FRMTQ,56,Male,0,No,95565
6265-SXWBU,35,Male,2,Yes,96088
6266-QHOJZ,47,Female,0,No,90717
6267-DCFFZ,68,Female,0,Yes,96119
6270-OMFIW,33,Male,0,Yes,95252
6275-YDUVO,62,Female,0,No,93647
6278-FEPBZ,57,Female,0,No,92410
6281-FKEWS,58,Female,0,No,95916
6283-GITPX,20,Male,3,No,92223
6284-AHOOQ,71,Male,0,No,93204
6284-KMNUF,33,Female,0,Yes,92278
6285-FTQBF,53,Male,3,Yes,90250
6286-SUUWT,44,Male,0,No,95223
6286-ZHAOK,47,Female,7,Yes,93622
6288-CHQJB,21,Female,0,Yes,92405
6288-LBEAR,22,Female,0,No,94599
6289-CPNLD,33,Male,0,Yes,92591
6292-TOSSS,64,Male,0,No,91759
6295-OSINB,20,Male,0,Yes,95564
6296-DDOOR,19,Female,0,No,92651
6297-NOOPG,41,Female,0,Yes,92592
6298-QDFNH,48,Male,0,No,92220
6300-BWMJX,45,Female,0,Yes,91355
6302-JGYRJ,37,Male,0,No,95928
6303-KFWSL,28,Female,0,No,90071
6304-IJFSQ,63,Male,0,No,92233
6305-YLBMM,50,Male,0,No,95639
6308-CQRBU,32,Female,0,Yes,95595
6311-UEUME,37,Female,0,No,90025
6313-GIDIT,73,Male,0,No,95468
6317-YPKDH,54,Female,0,No,91202
6319-IEJWJ,63,Male,0,Yes,93012
6319-QSUSR,57,Female,1,No,92056
6322-HRPFA,42,Male,2,Yes,90026
6322-PJJDJ,58,Male,0,Yes,96120
6323-AYBRX,51,Male,0,No,91762
6326-MTTXK,56,Male,0,No,95993
6328-ZPBGN,67,Female,0,No,95367
6330-JKLPC,42,Male,0,Yes,93066
6331-EWIEB,49,Male,0,No,91731
6331-LWDTQ,49,Male,0,No,92377
6332-FBZRI,39,Male,1,Yes,95864
6333-YDVLT,61,Male,0,No,94607
6338-AVWCY,19,Male,0,No,92027
6339-DKLMK,27,Female,0,No,92879
6339-RZCBJ,45,Male,0,No,92324
6339-TBELP,53,Male,0,No,93015
6339-YPSAH,54,Male,0,No,96090
6340-DACFT,37,Female,3,Yes,96119
6341-AEVKX,37,Female,0,Yes,91762
6341-JVQGF,26,Female,0,Yes,91406
6344-SFJVH,41,Female,0,No,96019
6345-FZOQH,40,Male,0,Yes,91011
6345-HOVES,59,Male,0,No,93402
6345-ULYRW,68,Male,0,Yes,92651
6347-DCUIK,28,Male,0,No,90043
6348-SNFUS,30,Male,0,Yes,91344
6349-JDHQP,62,Female,0,No,93625
6350-XFYGW,80,Male,0,No,95536
6351-SCJKT,32,Male,0,No,95062
6352-GIGGQ,19,Male,0,No,92027
6352-TWCAU,32,Female,0,No,92130
6353-BRMMA,62,Female,3,Yes,94508
6356-ELRKD,29,Female,0,No,92270
6357-JJPQT,48,Female,0,No,91776
6358-LYNGM,26,Male,0,No,95338
6360-SVNWV,72,Female,0,No,93605
6362-QHAFM,53,Male,0,Yes,95825
6365-HITVU,24,Female,2,Yes,90670
6365-MTGZX,44,Male,0,No,91206
6366-XIVKZ,40,Female,3,Yes,95122
6366-ZGQGL,60,Male,0,No,91766
6368-NWMCE,61,Female,0,No,95340
6368-TZZDT,62,Male,2,Yes,95687
6369-MCAKO,50,Female,1,Yes,91755
6370-ZVHDV,52,Female,0,Yes,93427
6371-NZYEG,38,Male,0,Yes,90814
6372-RFVNS,55,Female,0,Yes,92870
6374-AFWOX,23,Male,0,Yes,90815
6374-NTQLP,67,Male,2,Yes,96091
6376-GAHQE,48,Male,0,No,95714
6377-KSLXC,31,Male,0,No,95628
6377-WHAOX,48,Female,0,Yes,95445
6379-RXJRQ,42,Male,0,Yes,95358
6380-ARCEH,19,Male,0,No,90304
6383-ZTSIW,77,Female,0,Yes,95322
6384-VMJHP,23,Female,0,No,94511
6386-SZZKH,38,Female,0,Yes,92126
6388-TABGU,48,Male,0,No,90011
6390-DSAZX,21,Female,0,No,92122
6393-WRYZE,35,Female,0,Yes,95526
6394-HHHZM,27,Male,0,No,95456
6394-MFYNG,20,Female,0,No,92075
6397-JNZZG,70,Female,0,Yes,96006
6400-BWQKW,51,Female,0,No,94402
6402-EJMWF,33,Male,0,No,92583
6402-SSEJG,31,Female,0,No,95005
6402-ZFPPI,75,Female,0,No,95628
6407-GSJNL,56,Female,0,No,92337
6407-UTSLV,76,Female,0,No,90222
6408-OTUBZ,44,Female,0,No,91208
6408-WHTEF,45,Male,2,Yes,93563
6410-LEFEN,38,Female,0,No,92108
6413-XKKPU,54,Male,0,Yes,96125
6416-JNVRK,50,Female,0,No,90248
6416-TVAIH,39,Male,0,Yes,94127
6416-YJTTB,20,Male,0,No,95936
6418-HNFED,33,Male,0,Yes,92648
6418-PIQSP,49,Female,0,Yes,92570
6419-ZTTLE,69,Male,0,Yes,94599
6421-SZVEM,30,Female,1,Yes,90745
6424-ELEYH,39,Female,0,Yes,93243
6425-JWTDV,43,Male,0,Yes,93516
6425-YQLLO,68,Female,0,Yes,94564
6427-FEFIG,63,Female,3,Yes,94080
6429-SHBCB,54,Male,0,No,95955
6432-TWQLB,51,Male,0,Yes,91770
6434-TTGJP,49,Male,2,Yes,95441
6435-SRWBJ,21,Female,0,No,90068
6435-VWCCY,71,Male,0,Yes,92368
6437-UDQJM,72,Female,0,Yes,90023
6437-UKHMV,31,Female,0,No,92557
6439-GTPCA,29,Female,0,No,92129
6439-LAJXL,47,Male,0,Yes,95721
6439-PKTRR,50,Female,2,Yes,92121
6440-DKQGE,52,Male,0,No,90746
6445-TNRXS,61,Male,1,Yes,94805
6447-EGDIV,23,Female,0,No,90401
6447-GORXK,20,Male,3,No,92128
6457-GIRWB,57,Male,0,No,92008
6457-USBER,34,Male,0,No,92121
6458-CYIDZ,72,Female,0,No,95410
6461-PPAXN,20,Female,0,Yes,94559
6461-SZMCV,46,Female,0,Yes,94925
6463-HHXJR,61,Female,2,Yes,93244
6463-MVYRY,67,Female,0,No,94301
6464-KEXXH,55,Male,0,No,93015
6465-GSRCL,19,Female,2,No,95669
6467-CHFZW,61,Male,1,Yes,90028
6469-MRVET,32,Male,0,Yes,91401
6469-QJKZW,35,Female,0,Yes,93420
6473-ULUHT,22,Male,2,Yes,92126
6474-FVJLC,61,Male,0,No,91423
6475-VHUIZ,47,Female,0,Yes,95554
6476-EPYZR,57,Male,1,Yes,93669
6476-YHMGA,63,Female,1,Yes,93512
6478-HRRCZ,47,Male,0,Yes,95978
6479-OAUSD,41,Male,0,No,95245
6479-SZPLM,26,Male,2,Yes,92805
6479-VDGRK,46,Female,1,Yes,92007
6480-YAGIY,57,Male,0,No,94117
6481-ESCNL,33,Female,0,No,94517
6481-LXPWL,61,Male,1,Yes,94306
6481-OGDOO,31,Male,0,Yes,92129
6483-OATDN,47,Male,1,Yes,91016
6484-LATFU,20,Male,0,No,95236
6485-QXWWE,51,Female,3,No,96071
6486-LHTMA,67,Female,0,Yes,93505
6490-FGZAT,33,Male,0,No,93267
6496-JDSSB,24,Female,0,No,91377
6496-SLWHQ,68,Male,0,No,94556
6497-TILVL,20,Female,2,Yes,90638
6500-JVEGC,56,Male,0,No,90715
6502-HCJTI,78,Male,0,Yes,90712
6502-KUGLL,29,Female,2,Yes,91732
6502-MJQAE,27,Male,0,No,92027
6504-VBLFL,38,Male,0,Yes,96119
6505-OZNPG,21,Female,0,No,95412
6506-EYCNH,27,Female,3,Yes,91763
6507-DTJZV,50,Male,1,No,92007
6507-ZJSUR,76,Male,0,Yes,95410
6508-NJYRO,36,Male,0,Yes,92009
6509-TSGWN,42,Female,2,Yes,92028
6510-UPNKS,21,Female,0,No,95715
6513-EECDB,75,Male,0,Yes,94114
6516-NKQBO,28,Male,0,Yes,92882
6518-KZXCB,61,Male,0,No,96016
6518-LGAOV,60,Female,0,Yes,92121
6518-PPLMZ,38,Male,3,Yes,96106
6519-CFDBX,31,Female,0,No,90505
6519-ZHPXP,51,Female,2,Yes,95824
6521-YYTYI,59,Male,0,No,95463
6522-OIQSX,60,Female,3,Yes,95701
6522-YRBXD,68,Male,0,Yes,92802
6527-PZFPV,19,Male,2,Yes,90023
6532-YLWSI,25,Female,0,Yes,95934
6537-OTKMY,52,Male,0,No,95428
6537-QLGEX,34,Female,0,No,93546
6538-POCHL,59,Male,0,No,92561
6542-LWGXJ,46,Male,0,Yes,93256
6543-CPZMK,32,Male,0,Yes,93001
6543-JXSOO,30,Female,0,Yes,95930
6543-XRMYR,73,Female,0,No,95209
6546-OPBBH,40,Male,3,Yes,92704
6549-BTYPG,19,Female,0,Yes,95472
6549-NNDYT,59,Female,0,No,93720
6549-YMFAW,70,Male,0,Yes,93441
6551-GNYDG,33,Female,1,Yes,90808
6551-VLJMV,44,Male,0,Yes,92543
6551-ZCOTS,73,Male,0,No,90503
6556-DBKZF,38,Female,1,Yes,91915
6557-BZXLQ,66,Male,0,No,92230
6559-ILWKJ,44,Male,0,Yes,93722
6559-PDZLR,26,Male,0,No,92239
6559-RAKOZ,61,Male,1,Yes,93646
6563-VNPMN,80,Female,0,No,91342
6563-VRERX,63,Male,0,Yes,92121
6567-HOOPW,69,Female,0,No,95630
6568-POCUI,51,Female,0,Yes,95981
6569-KTMDU,28,Female,0,No,95826
6572-ADKRS,19,Female,0,No,90040
6574-MCOEH,47,Female,2,Yes,92026
6575-SUVOI,65,Female,0,Yes,90062
6576-FBXOJ,29,Male,0,Yes,95991
6578-KRMAW,22,Male,0,No,95365
6579-JPICP,31,Male,0,No,92505
6581-NQCBA,36,Female,0,Yes,95369
6582-OIVSP,25,Female,0,No,91203
6582-PLFUU,40,Male,1,Yes,96104
6583-KQJLK,66,Female,0,Yes,95735
6583-QGCSI,79,Female,0,Yes,92210
6583-SZVGP,59,Male,0,No,92203
6584-VQMYT,19,Male,2,No,95138
6585-WCEWR,24,Male,1,Yes,93728
6586-MYGKD,46,Male,0,Yes,92662
6586-PSJOX,62,Male,2,No,93219
6591-QGOYB,29,Male,0,No,90743
6595-COKXZ,63,Female,0,No,95669
6595-YGXIT,71,Male,0,No,95006
6598-KELSS,40,Male,3,No,92108
6598-RFFVI,56,Male,0,No,92405
6599-CEBNN,63,Female,0,No,92122
6599-GZWCM,39,Female,0,No,95129
6599-RCLCJ,54,Male,0,Yes,92028
6599-SFQVE,27,Female,0,No,95051
6603-QWSPR,20,Female,0,No,95632
6603-YRDCJ,19,Male,0,Yes,94124
6608-QQLVK,35,Male,0,No,95914
6609-MXJHJ,39,Female,2,Yes,90808
6614-FHDBO,49,Male,0,No,91701
6614-VBEGU,23,Female,0,Yes,92354
6614-YOLAC,31,Female,0,Yes,94602
6614-YWYSC,68,Male,0,Yes,93666
6615-NGGZJ,56,Male,0,No,93427
6615-ZGEDR,42,Male,0,No,95567
6616-AALSR,23,Female,1,Yes,95610
6617-WLBQC,51,Female,3,Yes,90212
6618-RYATB,56,Female,0,No,91605
6619-RPLQZ,24,Female,1,Yes,93529
6620-HVDUJ,50,Male,0,No,93701
6620-JDYNW,64,Female,0,No,95585
6621-NRZAK,40,Female,2,Yes,95140
6621-YOBKI,46,Male,0,No,93450
6624-JDRDS,22,Female,0,No,93620
6625-FLENO,31,Male,0,Yes,90002
6625-IUTTT,29,Male,0,No,94536
6625-UTXEW,26,Female,0,Yes,95437
6627-CFOSN,54,Female,0,No,93637
6629-CZTTH,62,Male,0,No,92865
6629-LADHQ,42,Female,0,No,93109
6630-UJZMY,73,Female,0,Yes,94306
6631-HMANX,39,Male,0,Yes,95451
6633-MPWBS,47,Male,0,No,95776
6633-SYEUS,23,Female,0,No,92127
6635-CPNUN,25,Male,0,Yes,92553
6635-MYYYZ,59,Female,0,No,96091
6637-KYRCV,22,Female,1,Yes,91744
6641-XRPSU,61,Female,0,No,94580
6645-MXQJT,40,Male,1,Yes,95228
6646-JPPHA,76,Female,0,No,92832
6646-QVXLR,77,Male,0,Yes,94558
6646-VRFOL,74,Male,0,Yes,94939
6647-ZEDXT,19,Female,0,No,93455
6648-INWPS,30,Male,3,Yes,92410
6650-BWFRT,43,Female,0,Yes,93428
6650-VJONK,54,Male,0,No,90746
6651-AZVTJ,27,Male,0,Yes,91768
6651-RLGGM,54,Male,2,Yes,95632
6652-YFFJO,42,Female,0,No,95379
6653-CBBOM,57,Female,0,No,90221
6654-QGBZZ,21,Female,0,No,95959
6655-LHBYW,46,Male,0,No,91741
6656-GULJQ,25,Male,2,Yes,95715
6656-JWRQX,60,Female,0,No,92124
6661-EIPZC,38,Female,1,Yes,92313
6661-HBGWL,69,Female,0,No,96063
6663-JOCQO,55,Male,0,Yes,93280
6664-FPDAC,77,Female,0,No,92115
6668-CNMFP,24,Female,3,Yes,91307
6670-MFRPK,53,Male,1,Yes,93210
6671-NGWON,43,Female,0,No,94929
6674-KVJHG,50,Female,0,No,92352
6680-NENYN,24,Female,0,No,92122
6680-WKXRZ,32,Female,0,No,94509
6681-ZSEXG,34,Male,0,Yes,95742
6682-QJDGB,20,Male,1,No,92109
6682-VCIXC,61,Female,0,Yes,95552
6683-VLCTZ,73,Male,0,No,92129
6685-GBWJZ,59,Male,0,Yes,90015
6685-XSHHU,45,Male,2,Yes,95328
6686-YPGHK,65,Male,0,No,90808
6688-UZPWD,36,Female,0,Yes,92262
6689-KXGBO,36,Female,0,No,93401
6689-TCZHQ,70,Female,0,No,91711
6689-VRRTK,71,Female,0,No,93010
6691-CCIHA,46,Female,0,Yes,92252
6692-UDPJC,61,Female,1,Yes,91733
6692-YQHXC,43,Male,0,No,95842
6693-DJWTY,46,Female,3,No,90304
6693-FRIRW,61,Male,0,No,92661
6695-AMZUF,31,Female,0,Yes,95219
6695-FRVEC,60,Male,0,Yes,91506
6696-YDAYZ,30,Male,2,Yes,91759
6698-OXETB,60,Male,0,No,92252
6701-DHKWQ,38,Female,0,Yes,91020
6701-YVNQG,63,Male,0,Yes,92553
6702-OHFWR,75,Male,0,No,91335
6704-UTUKK,43,Male,0,Yes,93221
6705-LNMDD,38,Male,0,No,92154
6705-LXORM,79,Female,0,Yes,92570
6710-HSJRD,48,Male,0,Yes,92657
6711-FLDFB,62,Female,0,No,95305
6711-VTNRE,42,Female,0,No,93668
6712-OAWRH,79,Female,0,No,92408
6713-OKOMC,42,Female,0,No,90008
6715-OFDBP,52,Male,0,No,94304
6718-BDGHG,64,Female,0,Yes,95717
6719-FGEDO,27,Female,0,Yes,90606
6719-OXYBR,41,Male,0,No,93505
6723-CEGQI,33,Female,2,No,95524
6723-WSNTY,73,Female,0,Yes,92014
6725-TPKJO,28,Male,0,No,95430
6726-NNFWD,74,Female,0,Yes,92562
6726-WEXXK,72,Male,0,Yes,95537
6727-IOTLZ,48,Male,0,Yes,91101
6728-CZFEI,28,Female,0,No,95819
6728-DKUCO,25,Female,0,Yes,90405
6728-VOIFY,20,Female,0,Yes,96073
6728-WYQBC,52,Male,0,No,92027
6729-FZWSY,45,Male,0,No,95946
6729-GDNGC,71,Female,0,No,95488
6732-FZUGP,30,Female,0,No,94705
6732-VAILE,33,Male,0,Yes,91763
6733-LRIZX,42,Male,0,No,94923
6734-CKRSM,38,Female,0,No,95978
6734-FQAJX,65,Male,0,No,95684
6734-GMPVK,34,Male,0,No,93454
6734-JDTTV,55,Male,1,Yes,96059
6734-PSBAW,46,Male,0,Yes,90670
6736-DHUQI,64,Female,3,Yes,94930
6738-ISCBM,55,Male,0,No,91324
6741-EGCBI,69,Male,0,No,91745
6741-QRLUP,50,Female,0,No,94950
6743-HHQPF,26,Male,0,Yes,95607
6745-JEFZB,64,Male,0,Yes,92019
6746-WAUWT,62,Male,0,No,95368
6749-UTDVX,64,Male,0,No,95919
6752-APNJL,30,Male,1,Yes,93286
6754-LZUKA,29,Male,0,Yes,92027
6754-WKSHP,61,Male,2,No,94005
6762-NSODU,46,Female,3,Yes,90015
6762-QVYJO,25,Female,3,Yes,93510
6765-MBQNU,56,Female,0,Yes,95559
6766-HFKLA,60,Female,0,Yes,95421
6769-DCQLI,21,Male,0,No,94567
6769-DYBQN,77,Male,0,No,95422
6770-UAYGJ,23,Female,2,Yes,93243
6770-XUAGN,30,Female,0,Yes,91605
6771-XWBDM,47,Female,0,Yes,92282
6772-KSATR,31,Male,0,No,96110
6772-WFQRD,58,Male,3,No,96017
6773-LQTVT,67,Female,1,Yes,90803
6776-TLWOI,29,Male,0,No,95334
6777-TGHTM,44,Female,0,No,94122
6778-EICRF,57,Male,1,Yes,96106
6778-JFCMK,28,Male,0,No,91405
6778-YSNIH,63,Female,0,No,92501
6784-XYJAE,38,Female,0,No,92310
6786-OBWQR,20,Female,2,Yes,93444
6789-HJBWG,20,Female,0,No,95334
6791-YBNAK,26,Male,2,Yes,95337
6794-HKIAJ,44,Male,0,No,90278
6797-LNAQX,34,Male,0,Yes,92064
6797-UCJHZ,74,Female,0,Yes,93065
6804-GDMOI,39,Female,0,No,92823
6806-YDEUL,67,Female,0,No,95817
6807-SIWJI,47,Male,0,No,95321
6810-VCAEX,57,Female,0,No,90064
6813-GZQCG,21,Female,1,Yes,96121
6814-ZPWFQ,67,Male,0,No,91350
6815-ABQFQ,53,Male,0,Yes,92676
6817-WTYHE,56,Male,0,No,96039
6818-DJXAA,43,Female,3,No,96101
6818-WOBHJ,70,Female,0,Yes,95439
6821-BUXUX,28,Female,0,No,92592
6821-JPCDC,29,Female,0,Yes,94552
6823-SIDFQ,58,Male,0,No,92267
6825-UYPFK,47,Female,0,No,92586
6827-IEAUQ,46,Female,0,Yes,90035
6828-HMKWP,24,Male,1,Yes,94710
6833-JMZYP,54,Female,0,No,92345
6834-NXDCA,30,Female,0,No,93665
6837-BJYDQ,42,Male,0,No,90744
6837-HAEVO,47,Male,2,Yes,92551
6838-HVLXG,26,Female,0,No,95328
6838-YAUVY,26,Female,0,No,94952
6839-ITVZJ,35,Female,0,Yes,90037
6840-RESVB,38,Male,2,Yes,92301
6844-DZKRF,61,Male,0,No,92604
6845-RGTYS,29,Female,0,Yes,92117
6847-KJLTS,72,Female,0,Yes,93225
6848-HJTXY,41,Female,0,Yes,91761
6848-YLDFR,54,Male,2,Yes,96035
6849-OYAMU,56,Male,0,Yes,92201
6849-WLEYG,43,Male,3,No,94608
6851-WEFYX,73,Male,0,Yes,91916
6854-EXGSF,37,Female,0,No,91759
6855-VLGOS,51,Male,1,Yes,95446
6856-RAURS,50,Female,0,No,95674
6857-TKDJV,60,Male,2,Yes,95981
6857-VWJDT,45,Female,0,No,95060
6859-QNXIQ,43,Female,5,Yes,92626
6859-RKMZJ,38,Male,0,Yes,94589
6860-YRJZP,66,Male,0,No,95820
6861-OKBCE,62,Female,3,No,90740
6861-XWTWQ,71,Male,0,Yes,94559
6862-CQUMB,28,Male,0,No,92126
6865-JZNKO,25,Female,0,No,90027
6867-ACCZI,34,Female,3,Yes,94511
6869-FGJJC,50,Male,0,No,96034
6870-ECSHE,23,Female,0,No,92586
6870-ZWMNX,55,Male,0,Yes,95227
6872-HXFNF,27,Female,0,Yes,92606
6873-UDNLD,28,Male,0,No,94612
6874-SGLHU,44,Male,0,No,95121
6876-ADESB,22,Male,2,No,96027
6877-LGWXO,66,Male,0,Yes,94588
6877-TJMBR,21,Male,0,Yes,94563
6878-GGDWG,57,Female,0,Yes,92101
6885-PKOAM,59,Female,0,Yes,92069
6888-SBYAI,56,Male,0,No,94583
6890-PFRQX,56,Male,0,No,95819
6891-JPYFF,57,Female,3,Yes,95121
6892-BOGQE,44,Female,0,Yes,90601
6892-EZDTG,55,Female,0,Yes,96143
6892-XPFPU,70,Male,0,Yes,91107
6893-ODYYE,34,Male,0,No,95245
6894-LFHLY,79,Male,0,No,92027
6896-SRVYQ,69,Male,0,No,95709
6897-RWMUB,23,Male,2,Yes,91710
6897-UUBNU,39,Male,0,No,91602
6898-MDLZW,53,Male,0,No,95525
6898-RBTLU,47,Female,1,Yes,90602
6899-PPEEA,66,Female,0,No,94590
6900-PXRMS,72,Male,0,Yes,91978
6900-RBKER,32,Male,0,No,95120
6901-GOGZG,28,Male,1,No,93532
6904-JLBGY,78,Female,0,No,93905
6905-NIQIN,26,Male,0,No,92122
6906-ANDWJ,39,Male,0,Yes,96092
6906-MPARY,30,Male,0,No,90277
6907-CQGPN,40,Male,0,No,94612
6907-FLBER,62,Male,0,No,91505
6907-NZZIJ,54,Female,0,No,90402
6908-VVYHM,52,Male,0,Yes,91104
6910-HADCM,63,Female,0,No,90808
6916-HIJSE,57,Female,0,No,93725
6917-FIJHC,60,Female,0,Yes,95334
6917-IAYHD,44,Male,1,No,94020
6917-YACBP,80,Female,0,No,92027
6918-UMQCG,25,Female,0,No,92869
6919-ELBGL,75,Male,0,Yes,93513
6921-OZMFH,38,Male,1,Yes,95051
6922-NCEDI,38,Male,0,No,92627
6923-AQONU,32,Male,1,Yes,90046
6923-EFPNL,39,Male,0,No,92676
6923-JHPMP,35,Female,0,No,93465
6924-TDGMT,34,Male,0,Yes,96076
6925-BAYGL,79,Female,0,Yes,90303
6927-WTFIV,78,Male,0,No,94061
6928-ONTRW,53,Female,1,Yes,90201
